Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","116","République populaire démocratique de Corée","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","25183.833","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","116","République populaire démocratique de Corée","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","25429.825","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","215","République-Unie de Tanzanie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","51482.633","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","215","République-Unie de Tanzanie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","54660.339","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","182","Réunion","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","863.363","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","182","Réunion","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","876.134","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","183","Roumanie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","19925.175","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","183","Roumanie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","19653.969","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","65860.146","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","66727.461","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","184","Rwanda","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","11369.071","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","184","Rwanda","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","11980.961","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","205","Sahara occidental","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","526.216","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","205","Sahara occidental","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","552.615","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","282","Saint-Barthélemy","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","9.693","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","282","Saint-Barthélemy","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","9.784","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","187","Sainte-Hélène, Ascension et Tristan da Cunha","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","5.865","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","187","Sainte-Hélène, Ascension et Tristan da Cunha","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","6.008","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","189","Sainte-Lucie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","179.126","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","189","Sainte-Lucie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","180.954","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","188","Saint-Kitts-et-Nevis","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","51.203","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","188","Saint-Kitts-et-Nevis","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","52.045","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","192","Saint-Marin","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","33.272","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","192","Saint-Marin","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","33.671","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","281","Saint-Martin (partie française)","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","35.858","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","281","Saint-Martin (partie française)","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","36.56","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","190","Saint-Pierre-et-Miquelon","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","5.993","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","190","Saint-Pierre-et-Miquelon","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","5.887","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","94","Saint-Siège","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","0.803","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","94","Saint-Siège","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","0.793","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","191","Saint-Vincent-et-les Grenadines","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","109.148","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","191","Saint-Vincent-et-les Grenadines","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","109.827","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","244","Samoa","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","193.513","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","244","Samoa","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","195.352","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","5","Samoa américaines","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","55.812","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","5","Samoa américaines","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","55.62","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","193","Sao Tomé-et-Principe","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","199.432","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","193","Sao Tomé-et-Principe","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","207.089","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","195","Sénégal","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","14578.459","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","195","Sénégal","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","15419.355","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","272","Serbie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","8876.777","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","272","Serbie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","8829.628","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","196","Seychelles","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","94.978","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","196","Seychelles","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","96.418","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","197","Sierra Leone","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","7171.914","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","197","Sierra Leone","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","7488.423","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","200","Singapour","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","5592.152","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","200","Singapour","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","5708.041","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","280","Sint Maarten  (partie néerlandaise)","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","39.968","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","280","Sint Maarten  (partie néerlandaise)","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","41.444","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","199","Slovaquie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","5435.611","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","199","Slovaquie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","5447.9","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","198","Slovénie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2071.199","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","198","Slovénie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","2076.394","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","201","Somalie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","13797.201","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","201","Somalie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","14589.179","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","276","Soudan","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","38902.95","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","276","Soudan","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","40813.397","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","277","Soudan du Sud","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","10715.658","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","277","Soudan du Sud","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","10910.763","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","38","Sri Lanka","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","20908.027","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","38","Sri Lanka","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","21128.032","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","210","Suède","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","9764.95","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","210","Suède","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","9904.896","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","211","Suisse","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","8296.775","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","211","Suisse","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","8455.804","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","207","Suriname","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","559.143","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","207","Suriname","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","570.496","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","208","Tadjikistan","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","8454.028","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","208","Tadjikistan","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","8880.268","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","39","Tchad","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","14110.975","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","39","Tchad","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","15016.753","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","167","Tchéquie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","10601.397","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","167","Tchéquie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","10641.034","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","216","Thaïlande","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","68714.511","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","216","Thaïlande","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","69209.81","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","176","Timor-Leste","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1196.302","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","176","Timor-Leste","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1243.258","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","217","Togo","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","7323.158","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","217","Togo","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","7698.474","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","218","Tokélaou","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1.252","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","218","Tokélaou","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1.3","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","219","Tonga","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","100.781","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","219","Tonga","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","101.998","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","220","Trinité-et-Tobago","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1370.328","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","220","Trinité-et-Tobago","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1384.059","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","222","Tunisie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","11179.949","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","222","Tunisie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","11433.443","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","213","Turkménistan","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","5565.287","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","213","Turkménistan","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","5757.667","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","223","Turquie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","78529.409","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","223","Turquie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","81116.45","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","227","Tuvalu","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","11.099","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","227","Tuvalu","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","11.37","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","230","Ukraine","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","44921.639","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","230","Ukraine","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","44487.709","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","234","Uruguay","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","3412.009","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","234","Uruguay","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","3436.641","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","155","Vanuatu","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","271.13","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","155","Vanuatu","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","285.51","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","236","Venezuela (République bolivarienne du)","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","30081.829","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","236","Venezuela (République bolivarienne du)","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","29402.484","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","237","Viet Nam","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","92677.076","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","237","Viet Nam","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","94600.648","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","249","Yémen","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","26497.889","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","249","Yémen","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","27834.819","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","251","Zambie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","15879.361","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","251","Zambie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","16853.599","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","181","Zimbabwe","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","13814.629","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","181","Zimbabwe","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","14236.595","X","Sources internationales sûres",""
